index,percentage_docks_available
0,0.8349823998215711
1,0.6365786154836206
2,0.6365786154836206
3,0.738642781598061
4,0.8350655853222748
5,0.28133120658947197
6,0.5251780383198171
7,0.5251780383198171
8,0.8349823998215711
9,0.8349367926105107
10,0.6365786154836206
11,0.6365786154836206
12,0.6365786154836206
13,0.9030662932992599
14,0.5251780383198171
15,0.8388271787099978
16,0.738642781598061
17,0.8349367926105107
18,0.5251780383198171
19,0.738642781598061
20,0.40650524689812867
21,0.738642781598061
22,0.8350655853222748
23,0.5251780383198171
24,0.8350655853222748
25,0.8349367926105107
26,0.5251780383198171
27,0.738642781598061
28,0.9436151212763552
29,0.28133120658947197
30,0.8388271787099978
31,0.14701737359755038
32,0.738642781598061
33,0.14701737359755038
34,0.9030662932992599
35,0.6365786154836206
36,0.28133120658947197
37,0.40650524689812867
38,0.5251780383198171
39,0.738642781598061
40,0.28133120658947197
41,0.8996460084771201
42,0.5251780383198171
43,0.14701737359755038
44,0.738642781598061
45,0.5251780383198171
46,0.28133120658947197
47,0.8350655853222748
48,0.8387439932092937
49,0.9030662932992599
50,0.738642781598061
51,0.28133120658947197
52,0.40650524689812867
53,0.28133120658947197
54,0.9030662932992599
55,0.28133120658947197
56,0.738642781598061
57,0.738642781598061
58,0.8350199781112145
59,0.6365786154836206
60,0.5251780383198171
61,0.738642781598061
62,0.6293451513647376
63,0.14701737359755038
64,0.6365786154836206
65,0.9030662932992599
66,0.9030662932992599
67,0.738642781598061
68,0.40650524689812867
69,0.14701737359755038
70,0.6365786154836206
71,0.6365786154836206
72,0.9436151212763552
73,0.14701737359755038
74,0.14701737359755038
75,0.6365786154836206
76,0.5251780383198171
77,0.738642781598061
78,0.6365786154836206
79,0.28133120658947197
80,0.14701737359755038
81,0.5251780383198171
82,0.8349823998215711
83,0.28133120658947197
84,0.6365786154836206
85,0.8387439932092937
86,0.6365786154836206
87,0.5251780383198171
88,0.738642781598061
89,0.9436151212763552
90,0.40829116591232
91,0.6365786154836206
92,0.40650524689812867
93,0.9030662932992599
94,0.8388727859210582
95,0.28133120658947197
96,0.5251780383198171
97,0.9436151212763552
98,0.14701737359755038
99,0.28133120658947197
100,0.7175764566052055
101,0.9030662932992599
102,0.5251780383198171
103,0.6365786154836206
104,0.14701737359755038
105,0.6293451513647376
106,0.738642781598061
107,0.5251780383198171
108,0.14701737359755038
109,0.6365786154836206
110,0.1476902075912635
111,0.14701737359755038
112,0.738642781598061
113,0.7134947929352637
114,0.14701737359755038
115,0.6365786154836206
116,0.40650524689812867
117,0.8350199781112145
118,0.5251780383198171
119,0.5251780383198171
120,0.6365786154836206
121,0.40650524689812867
122,0.8349823998215711
123,0.5251780383198171
124,0.28133120658947197
125,0.738642781598061
126,0.8349823998215711
127,0.9436151212763552
128,0.835278256129494
129,0.28133120658947197
130,0.738642781598061
131,0.28133120658947197
132,0.738642781598061
133,0.28133120658947197
134,0.1476902075912635
135,0.5251780383198171
136,0.5251780383198171
137,0.40650524689812867
138,0.6365786154836206
139,0.8350655853222748
140,0.5251780383198171
141,0.9436151212763552
142,0.6365786154836206
143,0.5251780383198171
144,0.14701737359755038
145,0.5032870545979928
146,0.6365786154836206
147,0.40650524689812867
148,0.9030662932992599
149,0.9436151212763552
150,0.738642781598061
151,0.899457037569282
152,0.28133120658947197
153,0.8387439932092937
154,0.738642781598061
155,0.738642781598061
156,0.5251780383198171
157,0.8388271787099978
158,0.40650524689812867
159,0.5251780383198171
160,0.8380211148008471
161,0.6401606215324885
162,0.5251780383198171
163,0.6365786154836206
164,0.738642781598061
165,0.40650524689812867
166,0.8350655853222748
167,0.40650524689812867
168,0.9030662932992599
169,0.14701737359755038
170,0.40650524689812867
171,0.738642781598061
172,0.5251780383198171
173,0.738642781598061
174,0.6365786154836206
175,0.14701737359755038
176,0.40650524689812867
177,0.738642781598061
178,0.28133120658947197
179,0.738642781598061
180,0.8380667220119074
181,0.9030662932992599
182,0.738642781598061
183,0.9030662932992599
184,0.28133120658947197
185,0.5251780383198171
186,0.6365786154836206
187,0.28133120658947197
188,0.40650524689812867
189,0.8995402230699859
190,0.5251780383198171
191,0.8350655853222748
192,0.5251780383198171
193,0.738642781598061
194,0.9436151212763552
195,0.9030662932992599
196,0.40650524689812867
197,0.28133120658947197
198,0.28133120658947197
199,0.40650524689812867
200,0.5251780383198171
201,0.28133120658947197
202,0.28133120658947197
203,0.738642781598061
204,0.40650524689812867
205,0.738642781598061
206,0.7548103906411463
207,0.9436151212763552
208,0.14701737359755038
209,0.5251780383198171
210,0.5251780383198171
211,0.9030662932992599
212,0.8387896004203543
213,0.84442582029348
214,0.6365786154836206
215,0.5251780383198171
216,0.41010090979834807
217,0.5251780383198171
218,0.738642781598061
219,0.8387439932092937
220,0.9030662932992599
221,0.9436151212763552
222,0.5251780383198171
223,0.40650524689812867
224,0.14701737359755038
225,0.40650524689812867
226,0.40650524689812867
227,0.40650524689812867
228,0.6365786154836206
229,0.5251780383198171
230,0.40650524689812867
231,0.6365786154836206
232,0.8387439932092937
233,0.738642781598061
234,0.28133120658947197
235,0.6365786154836206
236,0.5251780383198171
237,0.40650524689812867
238,0.738642781598061
239,0.5251780383198171
240,0.28133120658947197
241,0.8388727859210582
242,0.6365786154836206
243,0.6365786154836206
244,0.28133120658947197
245,0.28133120658947197
246,0.40650524689812867
247,0.738642781598061
248,0.7548103906411463
249,0.5251780383198171
250,0.14701737359755038
251,0.5251780383198171
252,0.738642781598061
253,0.6365786154836206
254,0.28133120658947197
255,0.40650524689812867
256,0.738642781598061
257,0.738642781598061
258,0.738642781598061
259,0.28133120658947197
260,0.14701737359755038
261,0.8388727859210582
262,0.9436151212763552
263,0.28133120658947197
264,0.6365786154836206
265,0.8350199781112145
266,0.6365786154836206
267,0.6365786154836206
268,0.8390022712275734
269,0.8349823998215711
270,0.8387896004203543
271,0.6365786154836206
272,0.8387896004203543
273,0.9030662932992599
274,0.738642781598061
275,0.6365786154836206
276,0.28133120658947197
277,0.28133120658947197
278,0.40650524689812867
279,0.14701737359755038
280,0.9436151212763552
281,0.5251780383198171
282,0.40650524689812867
283,0.9436151212763552
284,0.2825652326281148
285,0.738642781598061
286,0.40650524689812867
287,0.28133120658947197
288,0.40650524689812867
289,0.8387439932092937
290,0.6365786154836206
291,0.5251780383198171
292,0.5251780383198171
293,0.738642781598061
294,0.14701737359755038
295,0.738642781598061
296,0.5251780383198171
297,0.9436151212763552
298,0.8351950706287902
299,0.14701737359755038
300,0.6365786154836206
301,0.14701737359755038
302,0.6365786154836206
303,0.5032870545979928
304,0.40650524689812867
305,0.6365786154836206
306,0.5251780383198171
307,0.6365786154836206
308,0.8350199781112145
309,0.28133120658947197
310,0.8349823998215711
311,0.6365786154836206
312,0.8996663093928366
313,0.8388271787099978
314,0.5251780383198171
315,0.28133120658947197
316,0.8388271787099978
317,0.40650524689812867
318,0.8349823998215711
319,0.738642781598061
320,0.40650524689812867
321,0.8349823998215711
322,0.40650524689812867
323,0.5251780383198171
324,0.28133120658947197
325,0.5251780383198171
326,0.738642781598061
327,0.40650524689812867
328,0.28133120658947197
329,0.8350199781112145
330,0.28133120658947197
331,0.8350655853222748
332,0.14701737359755038
333,0.8349823998215711
334,0.738642781598061
335,0.9436151212763552
336,0.28133120658947197
337,0.5329833094540479
338,0.8350199781112145
339,0.6365786154836206
340,0.40650524689812867
341,0.5251780383198171
342,0.8387896004203543
343,0.5251780383198171
344,0.40650524689812867
345,0.28133120658947197
346,0.28133120658947197
347,0.6365786154836206
348,0.738642781598061
