index,percentage_docks_available
0,0.835212740717645
1,0.6365602056066163
2,0.6365602056066163
3,0.7385968414985419
4,0.835212740717645
5,0.2814346960470513
6,0.5256177433405946
7,0.5256177433405946
8,0.835212740717645
9,0.835212740717645
10,0.6365602056066163
11,0.6365602056066163
12,0.6365602056066163
13,0.9031172151721608
14,0.5256177433405946
15,0.8390308019157179
16,0.7385968414985419
17,0.835212740717645
18,0.5256177433405946
19,0.7385968414985419
20,0.40695573714478067
21,0.7385968414985419
22,0.835212740717645
23,0.5256177433405946
24,0.835212740717645
25,0.835212740717645
26,0.5256177433405946
27,0.7385968414985419
28,0.9436263240403718
29,0.2814346960470513
30,0.8390308019157179
31,0.14707595435695617
32,0.7385968414985419
33,0.14707595435695617
34,0.9031172151721608
35,0.6365602056066163
36,0.2814346960470513
37,0.40695573714478067
38,0.5256177433405946
39,0.7385968414985419
40,0.2814346960470513
41,0.8984058692370902
42,0.5256177433405946
43,0.14707595435695617
44,0.7385968414985419
45,0.5256177433405946
46,0.2814346960470513
47,0.835212740717645
48,0.8390308019157179
49,0.9031172151721608
50,0.7385968414985419
51,0.2814346960470513
52,0.40695573714478067
53,0.2814346960470513
54,0.9031172151721608
55,0.2814346960470513
56,0.7385968414985419
57,0.7385968414985419
58,0.835212740717645
59,0.6365602056066163
60,0.5256177433405946
61,0.7385968414985419
62,0.6233040131936988
63,0.14707595435695617
64,0.6365602056066163
65,0.9031172151721608
66,0.9031172151721608
67,0.7385968414985419
68,0.40695573714478067
69,0.14707595435695617
70,0.6365602056066163
71,0.6365602056066163
72,0.9436263240403718
73,0.14707595435695617
74,0.14707595435695617
75,0.6365602056066163
76,0.5256177433405946
77,0.7385968414985419
78,0.6365602056066163
79,0.2814346960470513
80,0.14707595435695617
81,0.5256177433405946
82,0.835212740717645
83,0.2814346960470513
84,0.6365602056066163
85,0.8390308019157179
86,0.6365602056066163
87,0.5256177433405946
88,0.7385968414985419
89,0.9436263240403718
90,0.40695573714478067
91,0.6365602056066163
92,0.40695573714478067
93,0.9031172151721608
94,0.8390308019157179
95,0.2814346960470513
96,0.5256177433405946
97,0.9436263240403718
98,0.14707595435695617
99,0.2814346960470513
100,0.7220440219705268
101,0.9031172151721608
102,0.5256177433405946
103,0.6365602056066163
104,0.14707595435695617
105,0.6233040131936988
106,0.7385968414985419
107,0.5256177433405946
108,0.14707595435695617
109,0.6365602056066163
110,0.14707595435695617
111,0.14707595435695617
112,0.7385968414985419
113,0.7179628204550066
114,0.14707595435695617
115,0.6365602056066163
116,0.40695573714478067
117,0.835212740717645
118,0.5256177433405946
119,0.5256177433405946
120,0.6365602056066163
121,0.40695573714478067
122,0.835212740717645
123,0.5256177433405946
124,0.2814346960470513
125,0.7385968414985419
126,0.835212740717645
127,0.9436263240403718
128,0.835212740717645
129,0.2814346960470513
130,0.7385968414985419
131,0.2814346960470513
132,0.7385968414985419
133,0.2814346960470513
134,0.14707595435695617
135,0.5256177433405946
136,0.5256177433405946
137,0.40695573714478067
138,0.6365602056066163
139,0.835212740717645
140,0.5256177433405946
141,0.9436263240403718
142,0.6365602056066163
143,0.5256177433405946
144,0.14707595435695617
145,0.4972098677893419
146,0.6365602056066163
147,0.40695573714478067
148,0.9031172151721608
149,0.9436263240403718
150,0.7385968414985419
151,0.8984058692370902
152,0.2814346960470513
153,0.8390308019157179
154,0.7385968414985419
155,0.7385968414985419
156,0.5256177433405946
157,0.8403602475637136
158,0.40695573714478067
159,0.5256177433405946
160,0.8380694664063243
161,0.6426683200174349
162,0.5256177433405946
163,0.6365602056066163
164,0.7385968414985419
165,0.40695573714478067
166,0.835212740717645
167,0.40695573714478067
168,0.9031172151721608
169,0.14707595435695617
170,0.40695573714478067
171,0.7385968414985419
172,0.5256177433405946
173,0.7385968414985419
174,0.6365602056066163
175,0.14707595435695617
176,0.40695573714478067
177,0.7385968414985419
178,0.2814346960470513
179,0.7385968414985419
180,0.8380694664063243
181,0.9031172151721608
182,0.7385968414985419
183,0.9031172151721608
184,0.2814346960470513
185,0.5256177433405946
186,0.6365602056066163
187,0.2814346960470513
188,0.40695573714478067
189,0.8984058692370902
190,0.5256177433405946
191,0.835212740717645
192,0.5256177433405946
193,0.7385968414985419
194,0.9436263240403718
195,0.9031172151721608
196,0.40695573714478067
197,0.2814346960470513
198,0.2814346960470513
199,0.40695573714478067
200,0.5256177433405946
201,0.2814346960470513
202,0.2814346960470513
203,0.7385968414985419
204,0.40695573714478067
205,0.7385968414985419
206,0.7490395355566671
207,0.9436263240403718
208,0.14707595435695617
209,0.5256177433405946
210,0.5256177433405946
211,0.9031172151721608
212,0.8390308019157179
213,0.8483272036432926
214,0.6365602056066163
215,0.5256177433405946
216,0.40695573714478067
217,0.5256177433405946
218,0.7385968414985419
219,0.8390308019157179
220,0.9031172151721608
221,0.9436263240403718
222,0.5256177433405946
223,0.40695573714478067
224,0.14707595435695617
225,0.40695573714478067
226,0.40695573714478067
227,0.40695573714478067
228,0.6365602056066163
229,0.5256177433405946
230,0.40695573714478067
231,0.6365602056066163
232,0.8390308019157179
